Date,Close,High,Low,Open,Volume
2015-06-24,1439.2972412109375,1439.2972412109375,1396.8400954525027,1409.577239180033,24115500
2015-06-25,1401.0860595703125,1435.0517822265626,1401.0860595703125,1430.8060668945313,28288800
2015-06-26,1430.80615234375,1435.0518679293398,1396.840427659032,1401.0861432446218,42959000
2015-06-29,1452.03466796875,1481.7546757926718,1426.5603755482457,1435.0518063550805,40961000
2015-06-30,1422.3143310546875,1464.7714752652753,1422.3143310546875,1443.5429031599815,43921100
2015-07-01,1401.0860595703125,1435.0517822265626,1396.8403442382812,1435.0517822265626,29166600
2015-07-02,1401.0860595703125,1418.0689208984375,1396.8403442382812,1401.0860595703125,22444200
2015-07-03,1430.80615234375,1435.0518679293398,1401.0861432446218,1413.823290001391,22167400
2015-07-06,1401.0860595703125,1426.5603515625,1396.8403442382812,1422.3146362304688,16638800
2015-07-07,1401.0860595703125,1413.8232055664064,1396.8403442382812,1413.8232055664064,17930900
2015-07-08,1405.331787109375,1409.5775024782856,1392.5946410026436,1392.5946410026436,32909900
2015-07-09,1388.348876953125,1413.8231682733658,1384.1031617330848,1384.1031617330848,19437700
2015-07-10,1392.5947265625,1418.0690203410823,1392.5947265625,1418.0690203410823,28528600
2015-07-13,1413.8231201171875,1418.0688351926144,1384.1031145891986,1401.0859748909065,29767900
2015-07-14,1439.2972412109375,1460.5258140901549,1401.0858100283463,1409.577239180033,37448000
2015-07-15,1439.2972412109375,1443.542955786781,1401.0858100283463,1439.2972412109375,24784400
2015-07-22,1443.543212890625,1443.543212890625,1405.3317749023438,1439.2974975585937,35457500
2015-07-23,1447.7889404296875,1447.7889404296875,1426.5603635905425,1439.2975096940295,23208000
2015-07-24,1418.06884765625,1447.7888534454528,1413.8231325435067,1447.7888534454528,22967400
2015-07-27,1409.577392578125,1430.8059677675546,1401.0859625023531,1418.0688226538969,23159300
2015-07-28,1405.331787109375,1422.314648585017,1401.0860717404646,1401.0860717404646,27854700
2015-07-29,1443.543212890625,1447.7889282226563,1405.3317749023438,1405.3317749023438,42396900
2015-07-30,1456.280517578125,1456.280517578125,1435.0519386046828,1435.0519386046828,18652000
2015-07-31,1481.754638671875,1481.754638671875,1452.0346315924965,1456.2803468895504,40020600
2015-08-03,1452.03466796875,1473.263244985837,1435.0518063550805,1469.0175295824197,34580800
2015-08-04,1426.5601806640625,1426.5601806640625,1409.5773213704426,1426.5601806640625,39682600
2015-08-05,1422.3143310546875,1422.3143310546875,1409.5771877915113,1413.82290221257,42792800
2015-08-06,1409.577392578125,1435.0516828054406,1409.577392578125,1426.5602527296687,41829900
2015-08-07,1409.577392578125,1418.0688226538969,1409.577392578125,1409.577392578125,28850700
2015-08-10,1401.0860595703125,1413.8232055664064,1371.366052246094,1409.577490234375,49815100
2015-08-11,1316.171630859375,1418.06878937752,1316.171630859375,1418.06878937752,59794500
2015-08-12,1235.5030517578125,1273.7144863482602,1193.0459022128705,1273.7144863482602,147060500
2015-08-13,1311.9259033203125,1311.9259033203125,1239.748750063208,1239.748750063208,114045800
2015-08-14,1324.6630859375,1337.4002309945913,1286.451650766226,1311.9259408804087,23461700
2015-08-18,1367.1204833984375,1371.3661991853892,1324.6633255289207,1324.6633255289207,34660900
2015-08-19,1341.64599609375,1350.1374264487738,1333.1545657387264,1350.1374264487738,16564100
2015-08-20,1303.4346923828125,1337.4004172657524,1303.4346923828125,1328.9089860450174,20816100
2015-08-21,1282.2059326171875,1316.171652686517,1282.2059326171875,1294.9430776431861,35947900
2015-08-24,1282.2059326171875,1316.171652686517,1231.2573525131934,1231.2573525131934,44433200
2015-08-25,1328.908935546875,1358.6289436900959,1290.697496505591,1316.1717891997803,45460100
2015-08-26,1307.6802978515625,1333.1545893681514,1290.6974368405033,1307.6802978515625,17943600
2015-08-27,1405.331787109375,1409.5775024782856,1333.1546258378967,1333.1546258378967,53787300
2015-08-28,1435.0516357421875,1439.297350640833,1396.8402016543778,1418.0687761476054,42166100
2015-08-31,1422.3143310546875,1443.5429031599815,1396.840044528335,1435.051474317864,43679900
2015-09-01,1426.5601806640625,1426.5601806640625,1375.6116027832031,1409.5773213704426,17485900
2015-09-02,1409.577392578125,1426.5602527296687,1384.1031023508094,1401.0859625023531,16640300
2015-09-03,1426.5601806640625,1430.8058954874675,1409.5773213704426,1409.5773213704426,8463900
2015-09-04,1422.3143310546875,1443.5429031599815,1401.0857589493937,1409.5771877915113,17732800
2015-09-07,1354.3831787109375,1401.086046942349,1345.891748123408,1384.1031857672904,31875300
2015-09-08,1307.6802978515625,1324.6631588626217,1282.2060063349736,1316.1717283570922,63013300
2015-09-09,1299.1888427734375,1328.908848980673,1286.4516972560507,1307.6802731183618,49839000
2015-09-10,1320.4173583984375,1324.6630733772106,1282.2059235894794,1286.4516385682525,44050200
2015-09-11,1316.171630859375,1333.154490612399,1299.1887711063507,1316.171630859375,22674700
2015-09-14,1311.9259033203125,1324.6630480127428,1303.434473525359,1316.1716182177893,21029800
2015-09-15,1303.4346923828125,1316.171839213915,1303.4346923828125,1311.9261236035475,19831200
2015-09-16,1282.2059326171875,1316.171652686517,1282.2059326171875,1307.6802226691846,27442100
2015-09-17,1337.4002685546875,1341.6459836929564,1282.2059717571924,1294.943117171999,36170100
2015-09-18,1299.1888427734375,1341.6459944980595,1299.1888427734375,1337.4002793255975,51114100
2015-09-21,1299.1888427734375,1307.6802731183618,1282.2059820835887,1282.2059820835887,20433000
2015-09-22,1290.697509765625,1303.4346562435753,1290.697509765625,1294.943225258275,17036500
2015-09-23,1222.7659912109375,1282.2060046725803,1222.7659912109375,1282.2060046725803,43401500
2015-09-25,1163.325927734375,1243.994513964131,1159.080212669651,1239.7487988994071,55481300
2015-09-28,1116.6231689453125,1154.8346081867871,1095.3945915889376,1154.8346081867871,57815600
2015-09-29,1184.5543212890625,1184.5543212890625,1061.4286033056114,1095.394318611391,52822500
2015-09-30,1167.571533203125,1197.2915358664773,1150.5886745383523,1193.045821200284,67389700
2015-10-01,1171.8173828125,1193.0459585880888,1163.3259525022645,1163.3259525022645,31381400
2015-10-02,1142.0972900390625,1171.8172938690752,1142.0972900390625,1171.8172938690752,39132200
2015-10-05,1222.7659912109375,1231.2574217054578,1154.8345472547742,1154.8345472547742,78702000
2015-10-06,1337.4002685546875,1337.4002685546875,1256.7316809275794,1256.7316809275794,90149700
2015-10-07,1358.6287841796875,1367.1202140808105,1294.9430599212646,1341.6459243774414,80769500
2015-10-08,1273.7144775390625,1350.1373461914063,1273.7144775390625,1350.1373461914063,36085100
2015-10-09,1311.9259033203125,1328.9087629102194,1294.9430437304056,1316.1716182177893,65915400
2015-10-12,1290.697509765625,1307.6803717362254,1277.9603632876747,1286.451794272975,32889000
2015-10-13,1239.7489013671875,1286.4517709392392,1231.2574705359054,1282.206055523598,60700900
2015-10-15,1248.2401123046875,1273.7144003109056,1243.9943976369846,1256.7315416400936,46837100
2015-10-16,1227.01171875,1256.731725778547,1210.0288575908305,1248.240295198962,62801800
2015-10-19,1231.25732421875,1239.7487540409481,1214.2744645743535,1218.5201794854524,47558300
2015-10-20,1235.5030517578125,1265.2230564392719,1218.5201919398355,1222.7659068943299,79547000
2015-10-21,1218.520263671875,1252.485985307328,1218.520263671875,1239.7488396940332,65568900
2015-10-22,1201.53759765625,1214.2747453345848,1188.8004499779152,1214.2747453345848,65397800
2015-10-23,1239.7489013671875,1243.9946167828286,1205.783178042059,1231.2574705359054,78478100
2015-10-26,1243.99462890625,1260.9774907343217,1235.5031979922142,1252.4860598202858,42954200
2015-10-27,1235.5030517578125,1243.9944816668008,1222.7659068943299,1239.7487667123066,39325500
2015-10-28,1243.99462890625,1243.99462890625,1222.7660516211604,1231.2574825351962,31490300
2015-10-29,1218.520263671875,1252.485985307328,1205.7831180585802,1248.2402701028964,53610700
2015-10-30,1214.274658203125,1243.9946673199847,1210.0289426150023,1214.274658203125,39931400
2015-11-02,1180.3089599609375,1214.2746854274392,1163.3260972276867,1205.7832540608138,55582900
2015-11-03,1197.2918701171875,1218.5204493745846,1184.5547225627495,1201.537585968667,53488800
2015-11-04,1231.25732421875,1235.503039129849,1205.7830347521551,1214.2744645743535,36311700
2015-11-05,1210.02880859375,1227.0116690652412,1201.5373783580044,1227.0116690652412,24239300
2015-11-06,1193.0460205078125,1222.766028136121,1180.3088743813946,1218.5203127606483,28807600
2015-11-09,1222.7659912109375,1222.7659912109375,1171.817408243815,1193.045984480116,28569700
2015-11-10,1163.325927734375,1205.783078381615,1163.325927734375,1188.8002181227191,48530500
2015-11-11,1137.8516845703125,1167.5716912568505,1108.1316778837745,1163.3259760159165,50511000
2015-11-12,1146.3431396484375,1167.5717163085938,1146.3431396484375,1146.3431396484375,49878700
2015-11-13,1150.5888671875,1163.3260133187268,1146.3431518104244,1146.3431518104244,27529500
2015-11-16,1146.3431396484375,1159.0802856445314,1129.3602783203125,1150.5888549804688,37937400
2015-11-17,1146.3431396484375,1167.5717163085938,1146.3431396484375,1159.0802856445314,31757600
2015-11-18,1146.3431396484375,1159.0802856445314,1137.8517089843751,1146.3431396484375,26431600
2015-11-19,1142.0972900390625,1159.0801493704982,1137.8515752062035,1159.0801493704982,37115200
2015-11-20,1154.83447265625,1163.3259026022517,1146.3430427102483,1150.588757683249,30697100
2015-11-23,1120.8685302734375,1163.3256715716736,1116.6228161436138,1159.0799574418502,60466600
2015-11-24,1120.8685302734375,1133.6056726629083,1116.6228161436138,1120.8685302734375,33972600
2015-11-25,1146.3431396484375,1163.3260009765625,1120.86884765625,1125.1145629882812,56076300
2015-11-26,1176.063232421875,1188.8003793434116,1146.3432229382897,1150.5889385788018,64714600
2015-11-27,1154.83447265625,1188.8001924402574,1154.83447265625,1184.5544774672564,37626900
2015-11-30,1133.6060791015625,1184.554666926352,1133.6060791015625,1154.8346573618915,173952200
2015-12-01,1180.3089599609375,1180.3089599609375,1146.3432344944356,1159.0803815443737,43013000
2015-12-02,1154.83447265625,1180.3087624942555,1154.83447265625,1176.0630475212547,34926000
2015-12-03,1146.3431396484375,1154.8345703125,1142.0974243164062,1150.5888549804688,25835800
2015-12-04,1112.3775634765625,1142.097574714486,1103.8861316942987,1142.097574714486,51070700
2015-12-07,1086.9031982421875,1129.360354423523,1082.657482624054,1129.360354423523,46861900
2015-12-08,1057.182861328125,1120.8685758659637,1048.6914327230797,1074.1657185382153,64547200
2015-12-09,1057.182861328125,1057.182861328125,1057.182861328125,1057.182861328125,0
2015-12-10,1006.234619140625,1065.6746388366955,963.7774622148602,1065.6746388366955,173525500
2015-12-11,1040.2003173828125,1052.9374641262755,1018.9717394770408,1018.9717394770408,107764200
2015-12-14,1057.182861328125,1061.4285756306476,1027.4628612104668,1031.7085755129895,53604600
2015-12-15,1048.691650390625,1069.9202263094635,1044.4459352068573,1052.9373655743927,47692600
2015-12-16,1052.937255859375,1074.1658295662173,1048.6915411180066,1057.1829706007434,30078100
2015-12-17,1103.8861083984375,1103.8861083984375,1061.428950383113,1078.411813589243,40772600
2015-12-18,1095.3946533203125,1116.6232318730317,1082.657506188681,1095.3946533203125,50665700
2015-12-21,1082.6575927734375,1099.6404569738052,1082.6575927734375,1082.6575927734375,28575400
2015-12-22,1082.6575927734375,1086.9033088235294,1065.6747285730698,1082.6575927734375,50771100
2015-12-23,1057.182861328125,1082.6571471432605,1040.2000041180345,1082.6571471432605,43454100
2015-12-28,1065.674560546875,1082.6574220695343,1057.1831297855454,1057.1831297855454,45953400
2015-12-29,1099.6402587890625,1099.6402587890625,1052.937390655164,1057.183105940064,29713100
2015-12-30,1120.8685302734375,1125.1142444032612,1091.1485313646722,1091.1485313646722,45584500
2016-01-04,1086.9031982421875,1129.360354423523,1082.657482624054,1125.1146388053894,35712200
2016-01-05,1082.6575927734375,1120.8690372242647,1082.6575927734375,1086.9033088235294,42205300
2016-01-06,1167.571533203125,1184.5543918678977,1086.9029545454546,1103.8858132102273,93458000
2016-01-07,1125.114501953125,1167.571652970224,1125.114501953125,1142.0973623599646,41350200
2016-01-08,1197.2918701171875,1201.537585968667,1125.1147006420379,1146.343279899435,75157500
2016-01-11,1176.063232421875,1193.0460949839237,1167.5718011408508,1184.5546637028995,50965300
2016-01-12,1214.274658203125,1222.7660893793707,1184.5546490862653,1188.8003646743882,49912600
2016-01-13,1256.731689453125,1273.7145501214104,1231.2573984506969,1231.2573984506969,118775500
2016-01-14,1243.99462890625,1277.9603525623934,1231.2574825351962,1239.748913449232,79739600
2016-01-15,1222.7659912109375,1260.9774284362793,1222.7659912109375,1252.4859979417588,23595900
2016-01-18,1154.83447265625,1218.5201972512639,1150.588757683249,1201.5373373592602,68180000
2016-01-19,1159.080322265625,1167.571753197974,1142.0974604009273,1167.571753197974,42986900
2016-01-20,1137.8516845703125,1159.0802607749827,1133.6059693293785,1159.0802607749827,45797800
2016-01-21,1129.3603515625,1150.588929599389,1112.3774891329888,1146.3432139920112,43323100
2016-01-22,1150.5888671875,1154.8345825645756,1137.851721056273,1146.3431518104244,55192200
2016-01-25,1150.5888671875,1167.5717286958024,1146.3431518104244,1159.0802979416512,40668600
2016-01-26,1163.325927734375,1163.325927734375,1137.851637346031,1150.588782540203,36409500
2016-01-27,1163.325927734375,1171.817357863823,1146.343067475479,1167.571642799099,54637800
2016-01-28,1154.83447265625,1167.5716175752527,1142.0973277372473,1163.3259026022517,43635400
2016-01-29,1133.6060791015625,1163.326088666023,1120.8689321453653,1163.326088666023,102751700
2016-02-01,1142.0972900390625,1150.5887197047805,1133.6058603733445,1146.3430048719215,42982500
2016-02-02,1112.3775634765625,1146.343290605618,1112.3775634765625,1137.8518588233542,67790100
2016-02-03,1095.3946533203125,1112.3775161624878,1095.3946533203125,1103.8860847414003,59691200
2016-02-04,1129.3603515625,1133.6060671698779,1108.131773525611,1112.3774891329888,47656800
2016-02-05,1150.5888671875,1163.3260133187268,1129.3602903021217,1129.3602903021217,80382500
2016-02-09,1129.3603515625,1146.3432139920112,1120.8689203477443,1142.0974983846336,28774500
2016-02-10,1125.114501953125,1146.3430774616745,1116.623071749705,1146.3430774616745,56016200
2016-02-11,1120.8685302734375,1133.6056726629083,1116.6228161436138,1120.8685302734375,83198500
2016-02-12,1112.3775634765625,1146.343290605618,1112.3775634765625,1129.3604270410901,41673100
2016-02-15,1112.3775634765625,1133.6061429322222,1103.8861316942987,1116.6232793676945,48039500
2016-02-16,1103.8861083984375,1120.8689716045674,1095.3946767953726,1116.623255803035,47426400
2016-02-17,1082.6575927734375,1108.131889073989,1082.6575927734375,1103.886173023897,77345500
2016-02-18,1095.3946533203125,1103.8860847414003,1086.9032218992247,1091.1489376097686,47111200
2016-02-19,1074.166015625,1103.8860239624505,1061.428869194664,1103.8860239624505,59878800
2016-02-22,1078.41162109375,1086.9030511811022,1069.9201910063975,1078.41162109375,30257800
2016-02-23,1112.3775634765625,1120.8689952588263,1078.4118363475072,1091.148984020903,72438500
2016-02-24,1112.3775634765625,1112.3775634765625,1095.3946999120349,1112.3775634765625,19990900
2016-02-25,1078.41162109375,1108.1316263994831,1078.41162109375,1108.1316263994831,29461800
2016-02-26,1082.6575927734375,1091.1490248736213,1074.1661606732537,1082.6575927734375,34841400
2016-02-29,1103.8861083984375,1120.8689716045674,1082.6575293907752,1095.3946767953726,100001900
2016-03-01,1108.1318359375,1125.1146993235154,1103.8861200909962,1108.1318359375,66784500
2016-03-02,1120.8685302734375,1125.1142444032612,1112.3771020137901,1116.6228161436138,82675100
2016-03-03,1120.8685302734375,1129.3599585330846,1116.6228161436138,1129.3599585330846,58551600
2016-03-04,1120.8685302734375,1125.1142444032612,1108.1313878839667,1120.8685302734375,36351600
2016-03-07,1125.114501953125,1129.360217054835,1116.623071749705,1125.114501953125,52737800
2016-03-08,1137.8516845703125,1146.3431150521806,1120.8688236065766,1125.1145388475106,96887800
2016-03-10,1116.6231689453125,1150.588892715512,1103.8860225314877,1142.097461772962,89987600
2016-03-11,1116.6231689453125,1116.6231689453125,1116.6231689453125,1116.6231689453125,0
2016-03-14,1116.6231689453125,1116.6231689453125,1116.6231689453125,1116.6231689453125,0
2016-03-15,1108.1318359375,1108.1318359375,1095.3946883979886,1108.1318359375,41835300
2016-03-16,1082.6575927734375,1108.131889073989,1082.6575927734375,1108.131889073989,77730700
2016-03-17,1112.3775634765625,1112.3775634765625,1082.657552238639,1086.903268129771,83047800
2016-03-18,1095.3946533203125,1129.3603790046634,1095.3946533203125,1116.6232318730317,85705600
2016-03-21,1103.8861083984375,1112.3775400015024,1086.9032451923076,1095.3946767953726,42712200
2016-03-22,1103.8861083984375,1112.3775400015024,1095.3946767953726,1108.13182419997,34733700
2016-03-23,1103.8861083984375,1108.13182419997,1095.3946767953726,1108.13182419997,21273400
2016-03-24,1099.6402587890625,1103.8859740739624,1091.148828219263,1095.3945435041626,38355200
2016-03-28,1086.9031982421875,1099.6403450965881,1078.4117670059204,1091.148913860321,30713000
2016-03-29,1095.3946533203125,1095.3946533203125,1082.657506188681,1086.9032218992247,36767500
2016-03-30,1197.2918701171875,1201.537585968667,1103.886121384641,1103.886121384641,364020500
2016-03-31,1227.01171875,1243.9945799091697,1210.0288575908305,1210.0288575908305,212191700
2016-04-01,1231.25732421875,1248.2401838631465,1201.537319841056,1231.25732421875,99995000
2016-04-04,1214.274658203125,1231.2575205556163,1201.5375114387566,1231.2575205556163,41399100
2016-04-05,1193.0460205078125,1218.5203127606483,1193.0460205078125,1210.028882009703,50047600
2016-04-06,1201.53759765625,1210.0290294418064,1188.8004499779152,1188.8004499779152,32896500
2016-04-07,1227.01171875,1239.7488646193772,1210.0288575908305,1210.0288575908305,117209500
2016-04-08,1222.7659912109375,1222.7659912109375,1201.5374149746365,1222.7659912109375,47090200
2016-04-11,1222.7659912109375,1222.7659912109375,1222.7659912109375,1222.7659912109375,0
2016-04-12,1210.02880859375,1214.2745237116228,1197.2916632401316,1214.2745237116228,32788800
2016-04-13,1210.02880859375,1210.02880859375,1210.02880859375,1210.02880859375,0
2016-04-14,1210.02880859375,1210.02880859375,1210.02880859375,1210.02880859375,0
2016-04-15,1210.02880859375,1210.02880859375,1210.02880859375,1210.02880859375,0
2016-04-18,1210.02880859375,1210.02880859375,1210.02880859375,1210.02880859375,0
2016-04-19,1210.02880859375,1210.02880859375,1210.02880859375,1210.02880859375,0
2016-04-20,1188.8001708984375,1201.537315586635,1184.5544560023716,1201.537315586635,37126000
2016-04-21,1197.2918701171875,1197.2918701171875,1180.30900671127,1188.800438414229,46886100
2016-04-22,1180.3089599609375,1197.2918226941883,1180.3089599609375,1197.2918226941883,24187600
2016-04-25,1180.3089599609375,1193.0461070108756,1180.3089599609375,1184.5546756442502,41004600
2016-04-26,1137.8516845703125,1176.0631217387186,1120.8688236065766,1171.8174064977845,58890000
2016-04-27,1142.0972900390625,1146.3430048719215,1129.3601455404855,1146.3430048719215,22141400
2016-04-28,1146.3431396484375,1154.8345703125,1125.1145629882812,1150.5888549804688,23322400
2016-04-29,1167.571533203125,1167.571533203125,1125.1143865411932,1137.8515305397727,44375900
2016-05-02,1137.8516845703125,1167.5716912568505,1133.6059693293785,1167.5716912568505,27497600
2016-05-03,1142.0972900390625,1146.3430048719215,1133.6058603733445,1142.0972900390625,43127700
2016-05-04,1137.8516845703125,1142.0973998112465,1129.3602540884447,1133.6059693293785,34228800
2016-05-09,1108.1318359375,1146.3432785560344,1108.1318359375,1146.3432785560344,44751700
2016-05-10,1116.6231689453125,1116.6231689453125,1103.8860225314877,1103.8860225314877,51170000
2016-05-11,1112.3775634765625,1133.6061429322222,1108.1318475854307,1112.3775634765625,40503200
2016-05-12,1116.6231689453125,1129.3603153591373,1108.1317380027626,1112.3774534740376,31463200
2016-05-13,1120.8685302734375,1120.8685302734375,1103.885673754143,1116.6228161436138,34053700
2016-05-16,1103.8861083984375,1116.623255803035,1103.8861083984375,1112.3775400015024,38571300
2016-05-17,1103.8861083984375,1112.3775400015024,1099.640392596905,1103.8861083984375,20142300
2016-05-18,1137.8516845703125,1137.8516845703125,1099.6402474019064,1103.8859626428405,66179800
2016-05-19,1188.8001708984375,1201.537315586635,1137.8515921456474,1146.343021937779,122483000
2016-05-20,1188.8001708984375,1205.783030482701,1184.5544560023716,1188.8001708984375,59294200
2016-05-23,1188.8001708984375,1197.291600690569,1180.3087411063057,1188.8001708984375,40625100
2016-05-24,1193.0460205078125,1205.7831666342304,1171.8174436304494,1180.3088743813946,50705400
2016-05-25,1184.5543212890625,1205.7828933551748,1167.5714636361727,1188.800035702285,42369000
2016-05-26,1188.8001708984375,1201.537315586635,1188.8001708984375,1197.291600690569,47316500
2016-05-27,1188.8001708984375,1197.291600690569,1176.06302621024,1197.291600690569,33188100
2016-05-30,1201.53759765625,1205.7833135490282,1188.8004499779152,1193.0461658706934,37371300
2016-05-31,1214.274658203125,1214.274658203125,1188.8003646743882,1201.5375114387566,90336700
2016-06-01,1235.5030517578125,1248.2401966212951,1210.0287620308472,1214.2744769853414,63394400
2016-06-02,1235.5030517578125,1248.2401966212951,1231.2573368033181,1235.5030517578125,55477800
2016-06-03,1218.520263671875,1248.2402701028964,1205.7831180585802,1248.2402701028964,39180500
2016-06-06,1239.7489013671875,1239.7489013671875,1210.0288934577002,1235.5031859515464,54287000
2016-06-07,1243.99462890625,1243.99462890625,1231.2574825351962,1239.748913449232,34822500
2016-06-08,1247.435546875,1260.3400525323275,1230.2295393318966,1260.3400525323275,20123200
2016-06-09,1230.2298583984375,1260.3403794081894,1225.9283553970445,1225.9283553970445,27133000
2016-06-10,1221.626708984375,1247.4357239629182,1217.3252064879512,1230.2297139772227,19506500
2016-06-13,1204.420654296875,1234.5311706542968,1200.1191519601005,1213.023658970424,24532500
2016-06-14,1204.420654296875,1213.023658970424,1195.817649623326,1204.420654296875,17508800
2016-06-15,1225.92822265625,1230.229725191886,1195.8177049067983,1195.8177049067983,26008500
2016-06-16,1213.0238037109375,1225.9283122610539,1204.42079801086,1225.9283122610539,31658600
2016-06-17,1225.92822265625,1225.92822265625,1204.4207099780701,1217.325217584978,29512200
2016-06-20,1225.92822265625,1225.92822265625,1208.7222125137062,1225.92822265625,20721300
2016-06-21,1195.8177490234375,1225.9282678837399,1195.8177490234375,1217.3252624950821,35981700
2016-06-22,1208.7222900390625,1221.6267984736432,1200.1192844160087,1208.7222900390625,36804300
2016-06-23,1204.420654296875,1217.3251613071986,1200.1191519601005,1208.7221566336495,35464300
2016-06-24,1191.5162353515625,1217.3252512797553,1182.913230042165,1208.7222459703576,43350600
2016-06-27,1191.5162353515625,1195.8177380062614,1178.611727387466,1187.2147326968638,35539700
2016-06-28,1208.7222900390625,1217.3252956621163,1191.5162787929548,1191.5162787929548,59262100
2016-06-29,1277.5462646484375,1277.5462646484375,1217.3252286044035,1221.6267311789773,100376100
2016-06-30,1316.259765625,1329.1642731311274,1286.1492481107025,1290.450750612745,140313800
2016-07-01,1303.355224609375,1324.8627365666255,1281.8477126521248,1320.5612341751753,43136100
2016-07-11,1380.7822265625,1385.0837288259347,1294.7521812938085,1324.8626971378505,118204700
2016-07-12,1363.576416015625,1397.9884391327384,1329.1643928985113,1389.38543335346,34464700
2016-07-13,1367.877685546875,1372.1791877026828,1333.4656683004127,1367.877685546875,33488200
2016-07-14,1350.6717529296875,1376.4807673168789,1337.7672457360918,1376.4807673168789,23742800
2016-07-15,1350.6717529296875,1359.2747577254179,1342.068748133957,1350.6717529296875,19053400
2016-07-18,1372.1793212890625,1372.1793212890625,1342.0688032670455,1350.6718084161932,25175100
2016-07-19,1367.877685546875,1389.385196325914,1363.5761833910672,1372.1791877026828,16813500
2016-07-20,1385.083984375,1385.083984375,1367.8779721467392,1385.083984375,20122300
2016-07-21,1346.370361328125,1380.7823833429015,1346.370361328125,1372.1793778392073,20272000
2016-07-22,1372.1793212890625,1372.1793212890625,1342.0688032670455,1346.3703058416195,17097000
2016-07-25,1432.4002685546875,1436.7017708626595,1372.179236243079,1380.782240859023,27140100
2016-07-26,1441.003173828125,1453.9076798624067,1419.4956637709888,1436.7016718166979,25139300
2016-07-27,1471.1138916015625,1471.1138916015625,1423.7973629243193,1432.4003681383633,38917700
2016-07-28,1471.1138916015625,1475.4153942085845,1445.3048759594299,1471.1138916015625,17621500
2016-07-29,1441.003173828125,1471.1136879081157,1441.003173828125,1471.1136879081157,28238900
2016-08-01,1462.5108642578125,1462.5108642578125,1441.0033515481387,1441.0033515481387,29367000
2016-08-02,1449.6064453125,1488.3199705582344,1432.4004340921736,1462.510953727745,21473800
2016-08-03,1453.9078369140625,1466.812344342294,1453.9078369140625,1453.9078369140625,31763400
2016-08-04,1458.2091064453125,1466.812110023161,1449.6061028674642,1458.2091064453125,21357400
2016-08-05,1475.41552734375,1479.7170303389214,1458.2095153630648,1462.5110183582362,34390000
2016-08-08,1479.7169189453125,1484.0184216166651,1453.9079029171967,1484.0184216166651,23939000
2016-08-09,1471.1138916015625,1484.0183994226288,1466.8123889945402,1484.0183994226288,61523800
2016-08-10,1453.9078369140625,1479.7168517705252,1441.0033294858313,1475.415349294448,47281700
2016-08-11,1466.8123779296875,1471.1138805042615,1449.6063676313922,1453.907870205966,39166800
2016-08-12,1471.1138916015625,1488.3199020296508,1453.907881173474,1475.4153942085845,51811900
