Date,Close,High,Low,Open,Volume
02-07-15,216.8745880126953,221.15500751294587,214.02097501252825,216.8745880126953,41489400
03-07-15,216.8745880126953,219.72820101286234,215.44778151261178,216.8745880126953,18505300
06-07-15,211.16734313964844,216.87456862990922,209.74053676708326,215.44776225734404,24315400
07-07-15,199.75286865234375,212.59412449428015,198.32606244768417,211.16731828962057,48893700
08-07-15,186.91163635253906,201.17970019624434,186.91163635253906,198.3260874275033,55760600
09-07-15,179.77761840820312,189.76526387532553,172.64358593168714,185.48484438941594,117369100
10-07-15,181.2044219970703,186.9116478867418,176.92400257981666,181.2044219970703,59980300
13-07-15,176.9239959716797,184.0580280673119,174.0703831334268,182.6312216481855,36732400
14-07-15,166.93634033203125,178.35079095302484,165.50953400440707,176.92398462540066,78181500
15-07-15,169.7899627685547,172.64357558819424,166.9363499489151,168.3631563587349,56210600
22-07-15,164.08274841308594,171.21678095278534,159.8023288892663,171.21678095278534,89347100
23-07-15,169.7899627685547,171.21676917837445,164.08273712927553,165.50954353909532,73346000
24-07-15,159.80233764648438,169.78998374938965,158.37553106035503,168.3631771632603,62430800
27-07-15,158.37550354003906,164.08272889283327,156.94869720184053,159.80230987823762,38267800
28-07-15,171.2167510986328,171.2167510986328,156.94868850708008,161.2291072845459,92650400
29-07-15,168.36314392089844,175.49717544297042,164.08272500765526,171.21675652972723,122011200
30-07-15,166.93634033203125,171.21675931490387,165.50953400440707,171.21675931490387,44238800
31-07-15,168.36314392089844,169.78995022531285,165.50953131206967,168.36314392089844,61646400
03-08-15,162.6559295654297,169.78996156391347,159.8023167660362,168.3631551642167,42026900
04-08-15,168.36314392089844,171.21675652972723,161.2291123988265,162.65591870324087,72399600
05-08-15,171.2167510986328,174.07036361694338,166.93633232116701,169.78994483947756,107959100
06-08-15,169.7899627685547,171.21676917837445,168.3631563587349,171.21676917837445,64433800
07-08-15,165.50955200195312,169.7899714502795,164.08274551917765,169.7899714502795,22768100
10-08-15,161.22909545898438,165.50951392249723,159.8022893044801,165.50951392249723,22817900
11-08-15,151.24148559570312,165.50955027454305,148.38787265993514,162.65593733877506,71443900
12-08-15,138.4002227783203,144.10744845990052,134.40516480121417,144.10744845990052,114793200
13-08-15,142.1099090576172,144.10743789979253,139.54165768910605,140.11238021544185,50000000
14-08-15,142.68064880371094,144.10745529174804,139.8270358276367,144.10745529174804,18192900
18-08-15,138.9709473,142.68064400988192,138.1148634015657,140.3977537057238,39256100
19-08-15,138.6855926513672,142.68065087589216,138.1148700478636,141.8245669706368,25187000
20-08-15,138.1148681640625,140.11239724907995,136.97342297262398,140.11239724907995,21489600
21-08-15,139.82696533203125,141.25377110072546,134.69046456473214,138.11479840959822,41183000
24-08-15,135.26126098632812,136.97342884691457,133.26373181564398,136.97342884691457,27343100
25-08-15,155.5219268798828,166.93638022886503,133.54910418309203,133.54910418309203,104636200
26-08-15,154.09507751464844,165.5095277009187,148.38785242151332,154.09507751464844,79913600
27-08-15,168.36314392089844,168.36314392089844,155.5218871811689,158.3754997899977,133914400
28-08-15,176.9239959716797,185.48483448643836,171.2167702951739,172.64357671430034,113459700
31-08-15,169.7899627685547,181.20441404711298,168.3631563587349,178.3508012274734,83799700
01-09-15,164.08274841308594,176.92400698454486,164.08274841308597,169.78997444484546,48381200
02-09-15,174.0703887939453,175.49719525946946,158.37551767317976,161.22913060422803,54742600
03-09-15,176.9239959716797,179.7776088099326,174.0703831334268,176.9239959716797,29831600
04-09-15,165.50955200195312,176.92400386415676,162.6559390364022,176.92400386415676,26990500
07-09-15,158.37550354003906,169.78995424562748,158.37550354003906,165.50953523103183,13476500
08-09-15,162.6559295654297,166.93634876451995,158.37551036633943,158.37551036633943,18473500
09-09-15,165.50955200195312,169.7899714502795,164.08274551917765,165.50955200195312,55359600
10-09-15,154.09507751464844,162.65591515435113,154.09507751464844,162.65591515435113,70379600
11-09-15,161.22909545898438,161.22909545898438,155.52187084096724,156.94867699547152,39508500
14-09-15,162.6559295654297,166.93634876451995,161.22912316573294,164.08273596512646,32968200
15-09-15,165.50955200195312,165.50955200195312,159.80232607085128,164.08274551917765,20795300
16-09-15,162.6559295654297,168.3631551642167,161.22912316573294,168.3631551642167,21934600
17-09-15,166.93634033203125,168.36314665965546,164.08272767678287,166.93634033203125,28647000
18-09-15,171.2167510986328,174.07036361694338,165.50952606201173,166.93633232116701,52793000
21-09-15,171.2167510986328,174.07036361694338,166.93633232116701,168.36313858032227,18031000
22-09-15,169.7899627685547,175.49718840783382,168.3631563587349,172.64357558819424,31076200
23-09-15,165.50955200195312,169.7899714502795,162.6559390364022,168.36316496750402,35778500
25-09-15,166.93634033203125,166.93634033203125,161.22911502153445,165.50953400440707,20845800
28-09-15,156.9487305,168.3631836,156.9487305,166.93637695312498,25683000
29-09-15,152.66830444335938,154.09511102694216,145.53427152544538,149.81469127619377,43829100
30-09-15,152.66830444335938,154.09511102694216,146.96107810902816,148.38788469261098,50832400
01-10-15,151.24148559570312,155.5219049993551,146.96106619205113,146.96106619205113,41875400
02-10-15,148.3878631591797,151.24147591224082,146.9610567826491,149.81466953571027,37995400
05-10-15,152.66830444335938,154.09511102694216,149.81469127619377,149.81469127619377,71060000
06-10-15,159.80233764648438,162.6559508,154.09511130196708,155.5219178880964,105348100
07-10-15,175.4971923828125,179.77761170922255,162.6559344035823,162.6559344035823,113588900
08-10-15,176.9239959716797,178.35080239080614,168.3631575,176.9239959716797,54064100
09-10-15,194.04566955566406,202.60650791841394,181.20441201153923,181.20441201153923,139746400
12-10-15,199.75286865234375,201.17967485700336,194.04564383370538,195.47245003836497,69745500
13-10-15,181.2044219970703,198.32609966608481,181.2044219970703,198.32609966608481,64542200
15-10-15,182.63121032714844,189.76524198055264,176.92398500442505,181.2044039964676,50511700
16-10-15,182.63121032714844,192.61885464191434,176.92398500442505,185.4848229885101,83794500
19-10-15,184.05804443359375,188.3384640715843,181.20443134160004,185.4848509795906,41242600
20-10-15,191.19204711914062,198.3260787280638,182.63120918843285,182.63120918843285,65585400
21-10-15,185.48477172851562,198.32602515587442,184.05796579214243,195.47241328312802,40118100
22-10-15,181.2044219970703,186.9116478867418,179.77761552465242,185.48484141432394,20833800
23-10-15,191.19204711914062,192.61885344092528,184.05801551021747,185.4848218320021,41685800
26-10-15,194.04566955566406,194.04566955566406,188.3384439804975,192.6188631618724,29360000
27-10-15,189.76527404785156,192.61888719142829,185.4848543324865,192.61888719142829,26559300
28-10-15,185.48477172851562,188.33838360126202,184.05796579214243,185.48477172851562,46403400
29-10-15,175.4971923828125,188.33845036204266,172.6435794985391,185.4848374777693,52195800
30-10-15,169.7899627685547,176.9239948176536,166.9363499489151,174.07038199801403,56685100
02-11-15,174.0703887939453,175.49719525946946,168.36316293184873,171.21677586289704,56478200
03-11-15,182.63121032714844,184.05801665782926,176.92398500442505,176.92398500442505,47294000
04-11-15,186.91163635253906,188.3384427369096,184.05802358379802,185.48482996816855,27079600
05-11-15,179.77761840820312,186.91165088471914,178.35081191289993,185.48484438941594,23635000
06-11-15,176.9239959716797,184.0580280673119,176.9239959716797,182.6312216481855,16882600
09-11-15,175.4971923828125,182.63122459349592,175.4971923828125,179.77761170922255,33695000
10-11-15,174.0703887939453,181.2044211,174.0703887939453,175.49719525946946,21585100
11-11-15,182.63121032714844,184.05801665782926,172.6435660123825,175.4971786737442,55608800
12-11-15,174.0703887939453,184.05803405261432,174.0703887939453,182.63122758709017,30923600
13-11-15,165.50955200195312,174.07039089860587,165.50955200195312,171.21677793305494,41801100
16-11-15,159.80233764648438,164.08275740487235,158.37553106035503,164.08275740487235,33624400
17-11-15,158.37550354003906,164.08272889283327,158.37550354003906,162.6559225546347,32827500
18-11-15,164.08274841308594,165.50955492102582,158.37552238132645,159.8023288892663,50065700
19-11-15,171.2167510986328,172.6435573577881,166.93633232116701,166.93633232116701,38095700
20-11-15,166.93634033203125,172.64356564252805,166.93634033203125,172.64356564252805,24639500
23-11-15,162.6559295654297,169.78996156391347,162.6559295654297,169.78996156391347,16615200
24-11-15,161.22909545898438,165.50951392249723,159.8022893044801,159.8022893044801,26456300
25-11-15,166.93634033203125,166.93634033203125,161.22911502153445,161.22911502153445,29068300
26-11-15,166.93634033203125,169.78995298727966,165.50953400440707,168.36314665965546,33676700
27-11-15,161.22909545898438,166.9363200770015,161.22909545898438,166.9363200770015,13492100
30-11-15,156.9487305,161.2291504,149.8146973,158.3755371,97767700
01-12-15,155.5219268798828,159.80234688575115,154.09512021126005,158.3755402171284,29597500
02-12-15,154.09507751464844,156.9486901,151.2414649680809,156.9486901,30631900
03-12-15,152.66830444335938,152.66830444335938,149.81469127619377,152.66830444335938,23564400
04-12-15,149.81466674804688,154.09508579799106,148.38786039806547,149.81466674804688,38775500
07-12-15,145.5342559814453,151.24148170620788,145.5342559814453,149.81467527501724,25420300
08-12-15,139.82696533203125,146.96099417550224,139.82696533203125,142.68057686941964,51571400
09-12-15,139.82696533203125,139.82696533203125,139.82696533203125,139.82696533203125,0
10-12-15,135.5466309,142.1099414,134.6905469,139.8270508,57739100
11-12-15,138.4002227783203,140.9684743350314,135.5466099375302,136.97341635792526,50630100
14-12-15,136.11737060546875,137.54417742523256,135.54664787756323,135.54664787756323,23373700
15-12-15,132.1222686767578,137.54413283411935,125.84432070507602,136.11732647691895,86173200
16-12-15,140.39773559570312,145.53423811749715,130.69545305453664,132.6929818130121,75487800
17-12-15,145.5342559814453,151.24148170620788,142.10992054658777,142.68064311906403,61663900
18-12-15,139.82696533203125,146.96099417550224,139.82696533203125,144.10738263811385,53107300
21-12-15,141.2538604736328,144.10747381653448,140.96849913934264,140.96849913934264,13810400
22-12-15,142.68064880371094,145.53426177978514,141.82456491088865,142.68064880371094,23605600
23-12-15,142.68064880371094,144.10745529174804,142.68064880371094,144.10745529174804,5305200
28-12-15,145.5342559814453,148.3878688438266,142.68064311906403,144.10744955025467,19929200
29-12-15,152.97410583496094,152.97410583496094,147.0904863797701,148.5613912435678,23874300
30-12-15,151.50315856933594,155.91587192572436,151.50315856933594,155.91587192572436,8157900
04-01-16,145.3253631591797,151.50316199793025,145.3253631591797,150.03225751251344,20864700
05-01-16,146.7963104248047,150.03230123577234,145.61958649354372,147.09049140761994,22509400
06-01-16,147.09048461914062,150.03229431152343,145.6195797729492,146.79630364990234,49150500
07-01-16,142.67776489257812,147.0904792706991,142.67776489257812,145.6195744779921,23583700
08-01-16,145.03121948242188,146.79630531790772,144.14867656467894,144.14867656467894,18186900
11-01-16,142.97195434570312,146.79630703396268,142.97195434570312,145.0312211778429,16960400
12-01-16,141.50108337402344,144.1487127926642,141.50108337402344,142.97198860660166,9916000
13-01-16,139.14759826660156,143.56031279936903,139.14759826660156,141.50104601741089,33103100
14-01-16,136.49996948242188,138.5592362634067,132.38143592045225,137.97087432598246,39855900
15-01-16,132.08724975585938,137.97086889865935,132.08724975585938,137.38250698437935,43145700
18-01-16,132.38143920898438,132.96980116102432,129.14544847276477,129.43962944878473,18252000
19-01-16,135.61741638183594,136.20577827503263,132.6756069158525,133.2639688090492,21765700
20-01-16,128.5570831298828,137.08833120944027,128.5570831298828,135.32324539987664,34931000
21-01-16,132.38143920898438,135.91161092122397,129.7338104248047,129.7338104248047,58460600
22-01-16,151.50315856933594,152.9740630214654,134.14648603420812,135.32320959591172,72436400
25-01-16,146.50210571289062,155.91589563821694,146.20792477772417,154.4449909623847,38617800
26-01-16,140.03012084960938,145.03119659423828,140.03012084960938,145.03119659423828,28174300
27-01-16,140.32435607910156,145.61961479906765,139.73599399910532,143.56034751908084,33993700
28-01-16,152.97410583496094,152.97410583496094,144.14867665217471,144.14867665217471,58883600
29-01-16,154.44497680664062,158.8576904296875,150.03226318359373,155.91588134765624,57287200
01-02-16,151.50315856933594,157.38677637785383,147.09044521294751,157.38677637785383,26262500
02-02-16,163.27041625976562,170.62493951471004,147.09046509888796,147.09046509888796,90998400
03-02-16,169.1540527,170.62495754076087,157.38681428328803,160.32862389605978,41812400
04-02-16,182.39219665527344,185.33400627874562,167.6831485379127,172.09586297312092,83785500
05-02-16,188.2758026123047,192.68851673603058,182.39218378067017,182.39218378067017,65810000
09-02-16,173.56675720214844,183.86309025651317,170.62494775804424,182.39218553446108,38287700
10-02-16,169.1540527,175.03767195991847,166.21224312160325,169.1540527,31382800
11-02-16,177.97946166992188,180.92127095372226,169.15403381852082,169.15403381852082,68311400
12-02-16,176.50856018066406,179.45036951700845,172.09584617614746,176.50856018066406,15988700
15-02-16,172.09584045410156,182.39217278896234,170.62493583483575,179.4503635504307,34291700
16-02-16,180.92127990722656,182.39218462191945,173.56675633376207,175.03766104845496,81378100
17-02-16,182.39219665527344,185.33400627874562,179.4503870318013,180.92129184353738,34475500
18-02-16,177.97946166992188,189.74669880512334,175.03765238612152,185.3339848794228,83521600
19-02-16,172.09584045410156,182.39217278896234,170.62493583483575,175.0376496926332,43709100
22-02-16,175.03765869140625,176.50856338629202,170.62494460674895,173.56675399652048,28073500
23-02-16,175.03765869140625,180.92127747094932,175.03765869140625,179.45037277606355,38870400
24-02-16,175.03765869140625,177.97946808117777,172.09584930163473,176.50856338629202,11648400
25-02-16,167.6831512451172,177.97948509350158,167.6831512451172,177.97948509350158,23202200
26-02-16,176.50856018066406,176.50856018066406,169.15403683980304,172.09584617614746,45239100
29-02-16,177.97946166992188,179.45036631182208,175.03765238612152,176.5085570280217,55046300
01-03-16,197.10122680664062,197.10122680664062,179.45037067470267,179.45037067470267,116186800
02-03-16,194.1594238,202.98485218394887,192.68851910215437,201.51394745797822,88331000
03-03-16,191.2175750732422,198.57209719144382,189.74667064960187,195.63028834416318,59366500
04-03-16,200.04306030273438,201.5139651579015,194.1594408820657,194.1594408820657,68511600
07-03-16,219.16477966308594,219.16477966308594,201.51392492511928,201.51392492511928,98166600
08-03-16,232.4029998779297,233.87390494044826,222.1066644402999,222.1066644402999,121621600
10-03-16,226.51937866210938,235.34480899959416,223.57756854961445,227.99028371835684,46094300
11-03-16,226.51937866210938,226.51937866210938,226.51937866210938,226.51937866210938,0
14-03-16,226.51937866210938,226.51937866210938,226.51937866210938,226.51937866210938,0
15-03-16,205.92665100097656,216.2229835510254,205.9266510009766,216.2229835510254,59714800
16-03-16,214.75209045410156,216.22299518323925,205.92666207927547,207.39756680841316,51766200
17-03-16,219.16477966308594,222.10658878608038,216.2229705400915,219.16477966308594,78010700
18-03-16,200.04306030273438,223.57753798540898,200.04306030273435,222.10663313024182,151788800
21-03-16,207.39755249023438,210.33936174541503,200.04302935228282,201.51393397987312,117395800
22-03-16,204.45579528808594,211.81032029844872,202.98489028601335,208.8685102943036,52999800
23-03-16,202.98483276367188,207.39754651940387,202.98483276367188,204.45573734891587,29536900
24-03-16,194.1594238,201.51394745797822,189.74670965021306,200.0430427320076,53219000
28-03-16,197.10122680664062,200.04303616196364,192.68851277365616,194.15941745131764,26770200
29-03-16,191.2175750732422,197.1011927678035,191.2175750732422,195.63028834416318,25590300
30-03-16,195.63035583496094,197.10126076605087,191.21764104169114,194.1594509,36860100
31-03-16,189.74673461914062,197.10125921678176,188.27582969961242,195.63035429725352,75955400
01-04-16,195.63035583496094,195.63035583496094,189.7467361106012,189.7467361106012,35984400
04-04-16,200.04306030273438,202.9848700130687,192.68853602689853,195.63034573723286,55100400
05-04-16,197.10122680664062,201.51394083962512,197.10122680664062,200.04303616196364,22776400
06-04-16,204.45579528808594,204.4557952880859,195.63036527565055,195.63036527565055,68269900
07-04-16,202.98483276367188,210.33935568989187,202.98483276367188,207.39754651940387,86828800
08-04-16,207.39755249023438,207.39755249023438,200.04302935228282,201.51393397987312,46140600
11-04-16,207.39755249023438,207.39755249023438,207.39755249023438,207.39755249023438,0
12-04-16,204.45579528808594,210.33941529637616,204.4557952880859,208.8685102943036,63438200
13-04-16,204.45579528808594,204.4557952880859,204.4557952880859,204.4557952880859,0
14-04-16,204.45579528808594,204.4557952880859,204.4557952880859,204.4557952880859,0
15-04-16,204.45579528808594,204.4557952880859,204.4557952880859,204.4557952880859,0
18-04-16,204.45579528808594,204.4557952880859,204.4557952880859,204.4557952880859,0
19-04-16,204.45579528808594,204.4557952880859,204.4557952880859,204.4557952880859,0
20-04-16,211.81028747558594,214.75209702385797,205.92666837904187,205.92666837904187,67197300
21-04-16,220.63572692871094,223.57753662109374,213.2812026977539,223.57753662109374,128642400
22-04-16,219.16477966308594,223.5774933475776,216.2229705400915,220.63568422458314,62149600
25-04-16,220.63572692871094,226.51934631347655,217.69391723632813,219.16482208251952,57883600
26-04-16,216.61627197265625,224.13767030504016,213.6077126397027,224.13767030504016,54010700
27-04-16,218.12054443359375,221.12910366716056,213.60770558324353,221.12910366716056,24575300
28-04-16,221.12913513183594,224.13769479349355,215.11201580852065,221.1291351318359,36285700
29-04-16,219.62481689453125,221.12909646230202,215.11197819121898,219.62481689453128,32940600
02-05-16,215.11199951171875,219.62483866231426,209.0948806442581,216.61627922858392,22677400
03-05-16,215.11199951171875,218.1205589454491,212.10344007798844,218.1205589454491,23686200
04-05-16,216.61627197265625,216.61627197265628,209.09487364027237,212.10343297322592,29309400
09-05-16,209.0948944091797,215.1120136727532,203.07777514560615,213.60773385685982,51182600
10-05-16,200.06919860839844,206.08631736353826,197.06063923082854,203.07775798596836,41210800
11-05-16,206.08633422851562,210.59917366417656,198.56493516908077,206.08633422851562,45489500
12-05-16,209.0948944091797,210.59917422507306,206.08633477739292,206.08633477739292,13931200
13-05-16,201.57347106933594,209.09486924356491,201.57347106933597,207.5905896087191,18858300
16-05-16,206.08633422851562,209.0948938522896,200.06921498096773,201.57349479285472,22269100
17-05-16,209.0948944091797,213.60773385685982,204.58205496149955,210.59917422507306,57066400
18-05-16,207.59056091308594,212.10339919380522,204.58200205927312,207.59056091308597,32205900
19-05-16,203.07774353027344,206.0863026936849,203.07774353027344,206.0863026936849,18045700
20-05-16,201.57347106933594,206.0863099738733,201.57347106933597,204.58203033902754,14823000
23-05-16,201.57347106933594,206.0863099738733,201.57347106933597,203.07775070418174,15803300
24-05-16,198.56492614746094,204.5820451216264,197.06064640391958,203.07776537808505,25891000
25-05-16,204.58204650878906,207.59060601627124,201.57348700130686,201.57348700130686,31283500
26-05-16,210.59915161132812,212.10343126569475,203.0777533,206.08631264822824,85473800
27-05-16,209.0948944091797,213.60773385685982,207.5906145932863,213.60773385685982,38241700
30-05-16,209.0948944091797,213.60773385685982,209.0948944091797,210.59917422507306,27024600
31-05-16,213.6077423095703,213.60774230957028,207.59062280789226,210.5991825587313,46578400
01-06-16,216.61627197265625,218.12055163913305,212.10343297322592,213.6077126397027,56813300
02-06-16,227.14614868164062,231.65898607266658,216.61619476924668,218.12047389958866,138655100
03-06-16,245.1975555419922,248.2061145056976,228.65048124161234,228.65048124161234,179658900
06-06-16,252.71897888183594,254.22325851803734,245.19758070082892,248.20613997323173,76310600
07-06-16,273.7789001464844,275.28317981761893,249.71042540833193,254.2232644217355,152664400
08-06-16,261.7446594238281,279.7960152461611,261.7446594238281,276.78745594243895,129151500
09-06-16,278.291748,284.3088669235642,261.74467113597973,264.75323057432433,146643500
10-06-16,267.7617492675781,281.3002646799838,264.75319028704354,278.2917056994492,56784600
13-06-16,258.736084,263.24892265852105,257.2318044263263,261.7446431004724,25752900
14-06-16,254.22325134277344,269.2660472802157,254.22325134277344,258.7360901240061,60803700
15-06-16,260.2403869628906,263.24894634974487,249.71042910890085,254.2232681891822,101326400
16-06-16,254.22325134277344,260.24036971775035,252.71897174902924,260.24036971775035,64139600
17-06-16,240.6847381591797,255.72753429412842,240.6847381591797,252.71897506713867,127461100
20-06-16,254.22325134277344,255.72753093651767,245.19757378030812,245.19757378030812,86181500
21-06-16,254.22325134277344,260.24036971775035,252.71897174902924,257.2318105302619,92011600
22-06-16,254.22325134277344,261.7446493114946,254.22325134277344,255.72753093651767,81429700
23-06-16,255.72756958007812,260.24040904325597,252.71900993795956,255.72756958007812,96179200
24-06-16,252.71897888183594,257.2318177904402,242.18902142842612,255.72753815423874,72701300
27-06-16,251.21469116210938,252.71897074990645,246.7018523987182,249.71041157431233,22530000
28-06-16,257.2318115234375,260.2403707,249.7104135256762,251.21469312522845,58494900
29-06-16,257.2318115234375,266.25748912075113,254.22325232433298,260.2403707,69076000
30-06-16,255.72756958007812,263.24896868537456,255.72756958007812,261.74468886431526,101257100
01-07-16,266.2574768066406,269.2660358666027,258.7360791567355,258.7360791567355,73994700
11-07-16,278.291748,282.8045872043919,270.7703494510135,270.7703494510135,122161400
12-07-16,291.8302307128906,294.83878979240495,275.2831557755618,279.79599439483326,120026800
13-07-16,308.37738037109375,323.42017941358614,297.8474210413491,308.37738037109375,108673800
14-07-16,312.89019775390625,321.9158765,309.8816381601187,314.39447755080005,60585100
15-07-16,299.3517150878906,318.90735476699905,299.3517150878906,314.3945148410509,84782600
18-07-16,309.8815612792969,312.8901201266687,302.3601641608673,306.8730024319251,54946100
19-07-16,308.37738037109375,315.8987798923399,305.36882056259526,309.8816603,73371200
20-07-16,311.3858642578125,320.4115414826766,306.87302564538044,306.87302564538044,71954300
21-07-16,317.40301513671875,317.40301513671875,311.3858963663544,315.8987354441277,45179900
22-07-16,315.8986816,318.9072405133928,312.8901227678571,317.4029610770089,52971200
25-07-16,321.9158935546875,321.9158935546875,309.8816545432973,314.3944941725686,57399500
26-07-16,318.90728759765625,327.93296554853333,318.90728759765625,321.91584691461526,25771800
27-07-16,314.3944091796875,320.4115270587246,308.3772913006504,320.4115270587246,51285000
28-07-16,318.90728759765625,321.91584691461526,311.38588930525873,314.39444862221774,35854700
29-07-16,312.89019775390625,321.9158765,300.85595937875604,317.40303714458764,59644500
01-08-16,312.89019775390625,314.39447755080005,305.3687987694374,312.89019775390625,30694600
02-08-16,332.4458008,336.9586397058823,317.4030043658088,317.4030043658088,127834300
03-08-16,342.9757385253906,358.0185340747499,332.4457816408392,332.4457816408392,113150500
04-08-16,333.9500427246094,356.5142348005965,333.9500427246094,333.9500427246094,88600800
05-08-16,344.4800720214844,347.48863160245804,336.95867306905023,336.95867306905023,59447500
08-08-16,345.9843444824219,350.49718375827956,342.97578496518344,345.9843444824219,48490400
09-08-16,361.0271301269531,361.0271301269531,347.4886127471924,352.00145187377933,54767900
10-08-16,347.4886169433594,361.02713448660717,342.97577776227683,361.02713448660717,40375000
11-08-16,326.42864990234375,344.48000381399413,326.42864990234375,344.48000381399413,50895300
12-08-16,341.4714050292969,344.4799636639162,333.95000844274847,339.9671257119872,59554300
15-08-16,336.9586486816406,345.98432677132746,332.4458096367972,342.9757674080985,27618900
16-08-16,344.4800720214844,352.0014709739185,333.95011348807657,336.95867306905023,76650200
18-08-16,352.0014343261719,353.50571396004443,345.98431579068176,348.9928750584268,47235700
19-08-16,332.4458008,350.4971564797794,330.94152113970586,345.9843175551471,84563100
22-08-16,335.4543457,339.9671844345572,330.94150697169283,333.9500661,29897500
23-08-16,324.92437744140625,335.45433411774815,320.4115388658312,335.45433411774815,54612400
24-08-16,318.90728759765625,327.93296554853333,317.40300793917675,327.93296554853333,31402200
25-08-16,330.9415283203125,332.44580799449574,317.40301125266336,318.9072909268466,41764000
26-08-16,324.92437744140625,335.45433411774815,320.4115388658312,330.9414955421731,27860900
29-08-16,320.4115905761719,329.4372691839514,315.89875127228214,324.9244298800616,28237000
30-08-16,341.4714050292969,341.4714050292968,321.9157739,330.9414498081291,88037400
31-08-16,345.9843444824219,358.0185825513757,342.97578496518344,344.4800647238026,140249100
01-09-16,356.5142517089844,358.01853125206026,341.47145627822556,345.9842949074532,60263500
02-09-16,352.0014343261719,358.01855286166204,348.9928750584268,353.50571396004443,20989900
05-09-16,367.04425048828125,367.04425048828125,355.0100128,355.0100128,50015300
06-09-16,368.54852294921875,374.5656416912468,365.5399635782047,370.05280263472577,28467400
07-09-16,374.5656738,376.0699536426958,362.5314353115587,373.0613940135542,55199000
08-09-16,382.0870056152344,386.5998442642332,365.5399305689053,374.56560786690295,78698900
09-09-16,382.0870056152344,383.5912851649006,370.05276921790414,382.0870056152344,28946000
13-09-16,350.49713134765625,376.06988342023203,345.98429274661345,376.06988342023203,51705000
14-09-16,336.9586486816406,345.98432677132746,332.4458096367972,345.98432677132746,48057700
15-09-16,350.49713134765625,352.00141088133716,335.454336,336.9586155445279,48206400
16-09-16,350.49713134765625,359.5228085497418,347.48857228029436,355.00996994869905,57762400
19-09-16,356.5142517089844,364.0356494243638,355.0099721659085,355.0099721659085,30242400
20-09-16,355.0099792480469,359.5228179673017,350.4971405,356.51425882113176,38388700
21-09-16,352.0014343261719,355.0099936,348.9928750584268,353.50571396004443,22453600
22-09-16,356.5142517089844,370.0527675966673,356.5142517089844,356.5142517089844,53816300
23-09-16,364.0356750488281,370.0527936446765,358.01855645297974,364.0356750488281,43307900
26-09-16,361.0271301269531,365.53996925354005,358.0185707092285,364.0356895446777,13874600
27-09-16,364.0356750488281,365.5399546977902,356.51427680401764,365.5399546977902,47181600
